dias_mora_prom,edad,ingreso_mensual,ventas_anuales,monto_solicitado,plazo_meses,propiedad_completa,estado_legal,tiene_garante,rastreo_instalado,riesgo_real,score_ordinal,segmento_credito_Consumo,segmento_credito_Inmobiliario,segmento_credito_Microcrédito,producto_Back-to-back,producto_Consumo General,producto_Digital,producto_Mi Negocio,producto_Sueldo,producto_Vehicular Trabajo,producto_Vivienda,garantia_Hipotecaria,garantia_Personal,garantia_Prendaria,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Unión Libre,estado_civil_Viudo
10,28,701.26,12622.68,14804.45,24,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,38,839.96,0.0,69952.25,84,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,44,856.78,0.0,21344.2,24,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,24,821.94,14794.92,18092.23,84,1,0,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
7,39,1882.55,0.0,42330.72,36,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,36,540.88,0.0,45144.44,12,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
11,48,1709.31,0.0,13396.68,60,0,0,0,0,1,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,36,1184.15,0.0,41851.97,24,0,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
12,37,513.22,0.0,41597.47,60,0,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3,54,541.47,9746.46,17385.48,24,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,48,1184.35,0.0,56242.43,12,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
17,38,834.43,15019.74,15525.19,48,1,0,0,1,1,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3,33,407.02,0.0,20467.98,48,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2,27,950.8,17114.4,8088.93,12,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
16,59,238.66,4295.88,13858.21,84,1,0,1,0,1,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2,48,503.82,0.0,23380.5,48,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,60,736.71,13260.78,16653.03,36,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
15,33,1599.53,0.0,43188.24,84,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,40,671.29,0.0,18282.92,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,51,1798.89,0.0,3752.66,24,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,47,792.72,14268.96,7965.24,84,0,0,0,0,0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3,61,922.73,0.0,14922.86,84,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
10,32,524.98,0.0,2178.95,48,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6,68,634.46,0.0,35242.48,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,39,820.41,0.0,42356.64,12,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
5,23,1517.38,27312.84,16782.4,12,1,0,0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10,26,1136.04,0.0,10333.01,24,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,38,564.58,10162.44,14365.3,36,1,0,0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,48,561.58,10108.44,18729.36,36,0,0,0,1,1,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10,31,551.79,0.0,10200.82,24,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2,32,516.13,0.0,9842.88,48,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
4,44,636.12,0.0,13175.04,36,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
3,26,652.76,0.0,37057.74,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,37,485.36,0.0,10118.65,24,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,35,688.81,0.0,72100.91,12,0,0,1,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,39,1013.32,18239.76,8614.77,48,0,0,1,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
6,51,553.02,0.0,32617.9,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7,31,1292.48,23264.64,8904.53,60,0,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2,36,777.9,14002.2,8215.26,36,0,0,1,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
5,38,414.52,0.0,46059.7,12,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,35,901.56,0.0,4293.39,36,1,0,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2,55,1084.87,19527.66,17589.73,60,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
22,24,863.57,0.0,17614.6,84,1,0,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10,69,1039.48,0.0,9829.28,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2,39,1660.39,0.0,5149.19,36,1,0,1,0,1,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4,56,1057.88,0.0,20462.21,24,0,0,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,34,872.54,0.0,4856.98,48,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10,32,451.99,0.0,37389.33,12,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
16,28,1007.37,0.0,8461.93,12,0,0,0,0,1,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4,44,1497.62,26957.16,13758.01,36,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
14,40,1052.22,0.0,16932.64,60,1,0,1,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,32,1137.34,0.0,6144.16,84,1,0,1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,38,782.68,0.0,68942.45,36,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
3,23,389.39,0.0,13504.72,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,54,1729.71,0.0,9357.35,24,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,43,451.9,8134.2,16666.53,24,1,0,1,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
9,30,665.31,0.0,12643.26,60,1,1,0,0,1,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
5,48,703.2,0.0,33093.61,60,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7,34,717.82,0.0,11175.1,60,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
6,46,590.49,10628.82,11992.53,84,1,0,1,1,1,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
8,29,680.62,0.0,47767.16,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
6,46,597.15,10748.7,8559.53,36,0,0,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,22,429.89,7738.02,12447.96,84,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,42,901.63,0.0,61271.83,60,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,33,2651.79,47732.22,14573.31,84,0,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
10,69,1351.9,24334.2,11307.34,84,1,1,0,1,1,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,40,191.73,0.0,29348.91,84,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,35,787.83,0.0,72036.02,48,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,54,416.15,0.0,6022.62,12,0,1,0,0,1,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
9,31,1887.53,0.0,59420.37,24,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,42,400.46,7208.28,1613.82,48,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
3,26,733.67,13206.06,13295.27,48,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,42,423.25,0.0,6119.54,84,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2,45,1472.8,0.0,4144.45,60,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7,49,886.28,15953.04,19321.51,36,1,0,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
5,35,398.14,7166.52,14966.51,12,1,0,1,0,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2,35,1230.28,0.0,23454.32,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,44,636.5,0.0,45311.54,24,0,0,1,0,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,41,787.71,0.0,9426.33,84,1,0,1,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
5,58,271.25,0.0,19737.25,84,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,40,337.74,6079.32,2295.35,60,0,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2,40,1373.98,0.0,5051.3,24,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,48,1641.88,0.0,38451.86,24,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,44,739.73,0.0,49833.24,84,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4,48,1111.53,0.0,12397.22,84,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4,30,595.35,10716.3,13968.48,36,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,40,374.4,0.0,13201.23,84,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,46,850.41,0.0,48430.09,60,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1,69,884.37,0.0,73388.3,24,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
13,38,2481.87,0.0,14588.62,60,1,0,0,0,1,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4,53,867.72,15618.96,9059.98,12,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5,34,609.43,0.0,10447.63,12,0,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3,32,389.57,0.0,1286.89,36,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4,25,822.97,0.0,41496.13,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
13,32,819.83,0.0,16097.91,84,1,0,0,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4,38,682.59,0.0,8991.32,84,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
8,23,887.49,0.0,11909.93,36,1,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,42,941.71,0.0,20058.11,84,0,0,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,33,375.96,6767.28,15188.32,60,1,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,40,1146.4,0.0,59023.79,84,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,42,551.06,9919.08,1793.69,60,1,0,0,0,1,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
5,25,726.07,0.0,28653.44,84,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
3,40,340.92,6136.56,18206.93,60,1,0,1,0,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2,29,293.3,0.0,27631.2,24,1,1,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
13,25,706.13,0.0,7188.35,60,1,0,0,0,1,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2,20,1184.17,0.0,21383.16,84,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,44,1330.32,0.0,23333.98,84,1,0,1,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,50,418.94,0.0,5107.9,48,0,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
4,32,299.23,5386.14,11770.38,36,1,0,1,0,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
24,34,1200.29,21605.22,14531.78,84,1,0,1,0,1,4,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3,50,486.07,8749.26,14926.48,48,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2,53,1224.65,0.0,27807.76,24,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,26,429.07,0.0,70816.39,24,1,0,1,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
28,43,855.23,0.0,62680.4,84,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,71,191.21,0.0,9658.58,60,1,0,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
5,70,497.26,0.0,4278.94,60,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2,63,369.84,0.0,40512.39,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
6,43,330.81,5954.58,10521.34,12,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
6,25,787.88,14181.84,13999.07,60,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,50,583.43,10501.74,14908.09,36,1,0,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2,35,2254.65,40583.7,6022.79,24,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,23,916.23,0.0,40226.05,48,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,37,707.36,0.0,21709.63,60,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
4,57,1062.21,0.0,52611.04,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,35,729.53,0.0,53199.12,12,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
4,32,442.44,7963.92,8711.0,36,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6,31,390.29,0.0,13289.5,48,1,0,1,0,1,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,34,1236.19,0.0,28748.61,24,1,0,1,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2,34,545.6,0.0,3840.02,36,1,0,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
13,43,1248.4,0.0,10929.85,24,1,1,0,0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5,29,1179.94,0.0,1125.59,60,0,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9,34,524.83,0.0,2629.54,24,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,60,553.96,0.0,30168.2,60,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,67,879.94,0.0,7013.45,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,30,730.53,13149.54,16588.61,24,0,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,44,672.57,0.0,30028.4,12,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,46,320.39,5767.02,1314.69,60,1,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
6,52,591.12,0.0,7400.1,60,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
5,47,964.97,0.0,7492.49,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,41,574.78,0.0,18833.68,12,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10,62,530.06,9541.08,16001.56,48,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,48,716.72,0.0,2441.31,48,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,33,797.97,0.0,53889.0,60,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
5,30,623.63,0.0,11282.86,12,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7,35,788.65,14195.7,16281.46,48,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,48,877.15,0.0,31984.69,60,1,0,1,0,0,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,27,553.52,0.0,79466.91,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
4,32,696.14,0.0,9346.62,60,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13,62,1641.34,0.0,52547.32,84,1,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
6,48,1028.75,0.0,3831.68,84,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,36,568.19,0.0,39411.02,60,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7,33,620.06,11161.08,19326.83,12,0,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,60,775.73,0.0,4862.96,36,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10,36,170.52,0.0,6072.73,48,1,0,1,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2,26,1065.58,0.0,9784.22,48,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
7,44,293.24,0.0,27658.52,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,47,272.27,4900.86,1685.16,24,1,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
12,44,664.23,0.0,65678.74,36,0,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
9,40,672.18,12099.24,1291.96,84,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
13,50,716.74,0.0,62199.02,60,0,0,1,0,1,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,33,575.83,0.0,77613.7,36,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
8,24,630.65,0.0,46520.84,60,1,0,0,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10,54,530.12,0.0,25558.79,60,1,0,1,0,1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,52,764.09,0.0,76556.01,60,1,1,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
10,52,657.77,0.0,60122.47,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8,49,326.82,0.0,77480.52,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
15,70,513.59,0.0,2185.89,12,1,0,0,0,1,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2,31,274.37,4938.66,8836.09,36,1,0,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,54,841.99,15155.82,2767.18,84,1,0,1,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,26,392.23,0.0,16036.7,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,49,391.8,7052.4,13979.04,24,0,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
15,54,444.81,8006.58,4928.79,24,1,0,1,0,1,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,39,694.05,12492.9,3277.69,12,0,0,1,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,62,612.67,0.0,5882.35,36,1,0,1,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2,51,739.55,0.0,46902.35,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
6,35,1370.5,24669.0,10988.97,48,0,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7,38,670.59,0.0,40591.6,84,0,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,34,549.27,0.0,8013.97,36,0,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3,55,625.24,0.0,29259.91,36,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,36,369.41,6649.38,5994.13,36,1,0,1,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
8,61,848.76,0.0,26954.39,48,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
8,37,771.86,0.0,70531.2,36,0,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
5,66,386.76,6961.68,14034.23,12,1,0,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3,37,521.29,0.0,42887.28,24,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,42,868.55,0.0,40380.58,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,48,554.05,0.0,66046.64,36,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,43,616.68,0.0,1935.13,24,1,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,21,391.25,0.0,42029.1,12,0,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
6,44,650.19,0.0,38462.53,60,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,43,331.92,0.0,16289.3,12,1,0,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0,29,719.73,12955.14,11941.99,84,1,0,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6,34,309.1,0.0,36130.87,60,1,0,1,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
4,34,602.97,0.0,9398.12,48,0,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8,60,1417.53,0.0,31748.03,60,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21,55,811.61,0.0,5482.57,36,1,0,1,0,1,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2,50,824.41,0.0,13926.78,48,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4,37,804.18,0.0,20992.46,24,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,31,771.66,13889.88,5781.29,84,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3,28,1496.09,0.0,1424.99,48,1,0,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
6,40,685.32,0.0,4305.56,24,1,0,1,0,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2,41,1069.3,0.0,29908.14,84,0,0,0,0,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3,33,1075.08,19351.44,16931.84,12,1,0,0,1,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
9,49,838.19,0.0,23626.08,60,1,0,1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8,46,558.51,0.0,7188.19,84,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4,43,452.02,0.0,31736.85,84,1,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,52,564.27,0.0,74080.0,48,1,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,29,796.04,0.0,15739.48,48,1,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,43,816.7,0.0,8088.09,24,1,1,1,0,1,3,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,32,1032.92,0.0,13870.28,48,0,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
